ic_date,ic_month,ic_year,ic_isoweek,ic_isodow,ic_isoyear,ic_call_grouping,ic_calls,ic_first_contacts,ic_second_contacts
2017-02-03,2,2017,5,5,2017,DTCSales,30,3,2
2017-02-03,2,2017,5,5,2017,DTCSales_DirectMail,9,6,1
2017-02-03,2,2017,5,5,2017,DTCSales_Email,2,1,0
2017-02-03,2,2017,5,5,2017,DTCSales_NA,9,1,0
2017-02-03,2,2017,5,5,2017,DTCSales_PaidSearch,6,4,1
2017-02-03,2,2017,5,5,2017,DTCSales_Pillows,2,1,0
2017-02-03,2,2017,5,5,2017,DTCSales_Website,125,79,15
2017-02-04,2,2017,5,6,2017,DTCSales,13,1,2
2017-02-04,2,2017,5,6,2017,DTCSales_DirectMail,6,2,1
2017-02-04,2,2017,5,6,2017,DTCSales_NA,11,1,0
2017-02-04,2,2017,5,6,2017,DTCSales_PaidSearch,12,6,2
2017-02-04,2,2017,5,6,2017,DTCSales_SalesSite,2,1,1
2017-02-04,2,2017,5,6,2017,DTCSales_Website,113,57,16
2017-02-05,2,2017,5,7,2017,,1,0,1
2017-02-05,2,2017,5,7,2017,DTCSales_DirectMail,7,2,0
2017-02-05,2,2017,5,7,2017,DTCSales_Email,4,1,0
2017-02-05,2,2017,5,7,2017,DTCSales_NA,6,0,0
2017-02-05,2,2017,5,7,2017,DTCSales_PaidSearch,5,2,0
2017-02-05,2,2017,5,7,2017,DTCSales_SalesSite,2,2,0
2017-02-05,2,2017,5,7,2017,DTCSales_Website,73,45,5
2017-02-06,2,2017,6,1,2017,,59,22,12
2017-02-06,2,2017,6,1,2017,DTCSales,41,5,7
2017-02-06,2,2017,6,1,2017,DTCSales_DirectMail,10,5,2
2017-02-06,2,2017,6,1,2017,DTCSales_Email,4,2,0
2017-02-06,2,2017,6,1,2017,DTCSales_NA,5,1,0
2017-02-06,2,2017,6,1,2017,DTCSales_PaidSearch,9,5,2
2017-02-06,2,2017,6,1,2017,DTCSales_Product,1,0,1
2017-02-06,2,2017,6,1,2017,DTCSales_SalesSite,6,3,0
2017-02-06,2,2017,6,1,2017,DTCSales_Website,165,95,27
2017-02-07,2,2017,6,2,2017,,55,20,13
2017-02-07,2,2017,6,2,2017,DTCSales,35,2,4
2017-02-07,2,2017,6,2,2017,DTCSales_DirectMail,6,2,0
2017-02-07,2,2017,6,2,2017,DTCSales_Email,6,5,1
2017-02-07,2,2017,6,2,2017,DTCSales_NA,7,0,0
2017-02-07,2,2017,6,2,2017,DTCSales_PaidSearch,11,8,1
2017-02-07,2,2017,6,2,2017,DTCSales_Product,1,1,0
2017-02-07,2,2017,6,2,2017,DTCSales_SalesSite,2,1,0
2017-02-07,2,2017,6,2,2017,DTCSales_Website,126,79,15
2017-02-08,2,2017,6,3,2017,,34,12,4
2017-02-08,2,2017,6,3,2017,DTCSales,22,5,6
2017-02-08,2,2017,6,3,2017,DTCSales_DirectMail,6,5,0
2017-02-08,2,2017,6,3,2017,DTCSales_Email,1,0,0
2017-02-08,2,2017,6,3,2017,DTCSales_NA,1,0,0
2017-02-08,2,2017,6,3,2017,DTCSales_PaidSearch,14,10,2
2017-02-08,2,2017,6,3,2017,DTCSales_Product,1,1,0
2017-02-08,2,2017,6,3,2017,DTCSales_SalesSite,2,2,0
2017-02-08,2,2017,6,3,2017,DTCSales_TopperSite,2,1,0
2017-02-08,2,2017,6,3,2017,DTCSales_Website,125,82,20
2017-02-09,2,2017,6,4,2017,,37,10,9
2017-02-09,2,2017,6,4,2017,DTCSales,17,1,3
2017-02-09,2,2017,6,4,2017,DTCSales_DirectMail,5,2,1
2017-02-09,2,2017,6,4,2017,DTCSales_Email,6,3,0
2017-02-09,2,2017,6,4,2017,DTCSales_NA,3,1,1
2017-02-09,2,2017,6,4,2017,DTCSales_PaidSearch,9,7,1
2017-02-09,2,2017,6,4,2017,DTCSales_Product,1,1,0
2017-02-09,2,2017,6,4,2017,DTCSales_SalesSite,1,1,0
2017-02-09,2,2017,6,4,2017,DTCSales_Website,111,80,11
2017-02-10,2,2017,6,5,2017,,43,15,5
2017-02-10,2,2017,6,5,2017,DTCSales,26,5,3
2017-02-10,2,2017,6,5,2017,DTCSales_DirectMail,9,4,2
2017-02-10,2,2017,6,5,2017,DTCSales_Email,3,3,0
2017-02-10,2,2017,6,5,2017,DTCSales_NA,2,0,0
2017-02-10,2,2017,6,5,2017,DTCSales_PaidSearch,12,7,2
2017-02-10,2,2017,6,5,2017,DTCSales_Pillows,5,0,1
2017-02-10,2,2017,6,5,2017,DTCSales_Product,4,2,1
2017-02-10,2,2017,6,5,2017,DTCSales_SalesSite,1,1,0
2017-02-10,2,2017,6,5,2017,DTCSales_Website,125,83,9
2017-02-11,2,2017,6,6,2017,,2,1,0
2017-02-11,2,2017,6,6,2017,DTCSales,16,0,4
2017-02-11,2,2017,6,6,2017,DTCSales_DirectMail,7,6,0
2017-02-11,2,2017,6,6,2017,DTCSales_Email,2,1,1
2017-02-11,2,2017,6,6,2017,DTCSales_NA,4,1,1
2017-02-11,2,2017,6,6,2017,DTCSales_PaidSearch,5,5,0
2017-02-11,2,2017,6,6,2017,DTCSales_Product,2,1,0
2017-02-11,2,2017,6,6,2017,DTCSales_SalesSite,3,0,1
2017-02-11,2,2017,6,6,2017,DTCSales_Website,111,65,11
2017-02-12,2,2017,6,7,2017,DTCSales,1,0,0
2017-02-12,2,2017,6,7,2017,DTCSales_DirectMail,6,4,0
2017-02-12,2,2017,6,7,2017,DTCSales_NA,7,2,0
2017-02-12,2,2017,6,7,2017,DTCSales_PaidSearch,4,3,0
2017-02-12,2,2017,6,7,2017,DTCSales_Product,4,1,0
2017-02-12,2,2017,6,7,2017,DTCSales_Website,108,74,11
2017-02-13,2,2017,7,1,2017,,58,22,9
2017-02-13,2,2017,7,1,2017,DTCSales,30,3,2
2017-02-13,2,2017,7,1,2017,DTCSales_DirectMail,11,5,2
2017-02-13,2,2017,7,1,2017,DTCSales_Email,1,0,0
2017-02-13,2,2017,7,1,2017,DTCSales_NA,12,0,1
2017-02-13,2,2017,7,1,2017,DTCSales_PaidSearch,15,11,2
2017-02-13,2,2017,7,1,2017,DTCSales_Product,2,2,0
2017-02-13,2,2017,7,1,2017,DTCSales_SalesSite,4,0,2
2017-02-13,2,2017,7,1,2017,DTCSales_Website,135,87,16
2017-02-14,2,2017,7,2,2017,,47,16,9
2017-02-14,2,2017,7,2,2017,DTCSales,32,3,4
2017-02-14,2,2017,7,2,2017,DTCSales_DirectMail,10,4,0
2017-02-14,2,2017,7,2,2017,DTCSales_Email,5,4,0
2017-02-14,2,2017,7,2,2017,DTCSales_NA,6,1,0
2017-02-14,2,2017,7,2,2017,DTCSales_PaidSearch,10,7,2
2017-02-14,2,2017,7,2,2017,DTCSales_Product,1,1,0
2017-02-14,2,2017,7,2,2017,DTCSales_SalesSite,2,1,0
2017-02-14,2,2017,7,2,2017,DTCSales_Social,1,1,0
2017-02-14,2,2017,7,2,2017,DTCSales_Website,107,77,10
2017-02-15,2,2017,7,3,2017,,48,23,3
2017-02-15,2,2017,7,3,2017,DTCSales,22,2,3
2017-02-15,2,2017,7,3,2017,DTCSales_DirectMail,16,9,0
2017-02-15,2,2017,7,3,2017,DTCSales_Email,5,1,1
2017-02-15,2,2017,7,3,2017,DTCSales_NA,7,0,0
2017-02-15,2,2017,7,3,2017,DTCSales_PaidSearch,10,8,2
2017-02-15,2,2017,7,3,2017,DTCSales_SalesSite,4,2,2
2017-02-15,2,2017,7,3,2017,DTCSales_Website,112,63,16
2017-02-16,2,2017,7,4,2017,,42,14,8
2017-02-16,2,2017,7,4,2017,DTCSales,18,1,7
2017-02-16,2,2017,7,4,2017,DTCSales_DirectMail,9,4,2
2017-02-16,2,2017,7,4,2017,DTCSales_Email,3,0,1
2017-02-16,2,2017,7,4,2017,DTCSales_NA,6,0,0
2017-02-16,2,2017,7,4,2017,DTCSales_PaidSearch,12,6,2
2017-02-16,2,2017,7,4,2017,DTCSales_Product,3,2,1
2017-02-16,2,2017,7,4,2017,DTCSales_Radio,1,1,0
2017-02-16,2,2017,7,4,2017,DTCSales_SalesSite,6,5,0
2017-02-16,2,2017,7,4,2017,DTCSales_Website,129,72,18
2017-02-17,2,2017,7,5,2017,,36,11,3
2017-02-17,2,2017,7,5,2017,DTCSales,26,5,2
2017-02-17,2,2017,7,5,2017,DTCSales_DirectMail,16,10,1
2017-02-17,2,2017,7,5,2017,DTCSales_Email,7,5,2
2017-02-17,2,2017,7,5,2017,DTCSales_NA,5,0,0
2017-02-17,2,2017,7,5,2017,DTCSales_PaidSearch,9,6,0
2017-02-17,2,2017,7,5,2017,DTCSales_SalesSite,2,1,0
2017-02-17,2,2017,7,5,2017,DTCSales_Website,146,93,16
2017-02-18,2,2017,7,6,2017,,2,0,0
2017-02-18,2,2017,7,6,2017,DTCSales,19,4,2
2017-02-18,2,2017,7,6,2017,DTCSales_DirectMail,6,2,2
2017-02-18,2,2017,7,6,2017,DTCSales_Email,3,2,0
2017-02-18,2,2017,7,6,2017,DTCSales_NA,13,4,2
2017-02-18,2,2017,7,6,2017,DTCSales_PaidSearch,6,5,0
2017-02-18,2,2017,7,6,2017,DTCSales_SalesSite,3,1,1
2017-02-18,2,2017,7,6,2017,DTCSales_Website,127,80,15
2017-02-19,2,2017,7,7,2017,,3,0,1
2017-02-19,2,2017,7,7,2017,DTCSales_DirectMail,8,4,0
2017-02-19,2,2017,7,7,2017,DTCSales_Email,1,1,0
2017-02-19,2,2017,7,7,2017,DTCSales_NA,8,3,0
2017-02-19,2,2017,7,7,2017,DTCSales_PaidSearch,7,2,2
2017-02-19,2,2017,7,7,2017,DTCSales_Product,1,0,0
2017-02-19,2,2017,7,7,2017,DTCSales_Social,1,1,0
2017-02-19,2,2017,7,7,2017,DTCSales_Website,155,92,16
2017-02-20,2,2017,8,1,2017,,64,35,9
2017-02-20,2,2017,8,1,2017,DTCSales,40,7,6
2017-02-20,2,2017,8,1,2017,DTCSales_DirectMail,20,10,3
2017-02-20,2,2017,8,1,2017,DTCSales_Email,10,3,2
2017-02-20,2,2017,8,1,2017,DTCSales_NA,6,1,0
2017-02-20,2,2017,8,1,2017,DTCSales_PaidSearch,25,15,1
2017-02-20,2,2017,8,1,2017,DTCSales_Product,1,1,0
2017-02-20,2,2017,8,1,2017,DTCSales_SalesSite,3,0,1
2017-02-20,2,2017,8,1,2017,DTCSales_Website,310,189,25
2017-02-21,2,2017,8,2,2017,,53,19,10
2017-02-21,2,2017,8,2,2017,DTCSales,44,8,3
2017-02-21,2,2017,8,2,2017,DTCSales_DirectMail,9,4,1
2017-02-21,2,2017,8,2,2017,DTCSales_Email,2,1,0
2017-02-21,2,2017,8,2,2017,DTCSales_NA,7,0,0
2017-02-21,2,2017,8,2,2017,DTCSales_PaidSearch,12,10,0
2017-02-21,2,2017,8,2,2017,DTCSales_SalesSite,14,4,0
2017-02-21,2,2017,8,2,2017,DTCSales_Website,210,128,34
2017-02-22,2,2017,8,3,2017,,33,14,6
2017-02-22,2,2017,8,3,2017,DTCSales,27,2,3
2017-02-22,2,2017,8,3,2017,DTCSales_DirectMail,7,1,2
2017-02-22,2,2017,8,3,2017,DTCSales_Email,2,0,1
2017-02-22,2,2017,8,3,2017,DTCSales_NA,4,0,0
2017-02-22,2,2017,8,3,2017,DTCSales_PaidSearch,11,7,1
2017-02-22,2,2017,8,3,2017,DTCSales_Product,2,2,0
2017-02-22,2,2017,8,3,2017,DTCSales_SalesSite,2,1,0
2017-02-22,2,2017,8,3,2017,DTCSales_Website,142,90,22
2017-02-23,2,2017,8,4,2017,,52,22,7
2017-02-23,2,2017,8,4,2017,DTCSales,24,3,5
2017-02-23,2,2017,8,4,2017,DTCSales_DirectMail,11,9,1
2017-02-23,2,2017,8,4,2017,DTCSales_Email,3,2,1
2017-02-23,2,2017,8,4,2017,DTCSales_NA,7,0,0
2017-02-23,2,2017,8,4,2017,DTCSales_PaidSearch,21,14,2
2017-02-23,2,2017,8,4,2017,DTCSales_Product,2,2,0
2017-02-23,2,2017,8,4,2017,DTCSales_Social,1,1,0
2017-02-23,2,2017,8,4,2017,DTCSales_Website,140,90,16
2017-02-24,2,2017,8,5,2017,,43,21,9
2017-02-24,2,2017,8,5,2017,DTCSales,34,7,4
2017-02-24,2,2017,8,5,2017,DTCSales_DirectMail,9,3,3
2017-02-24,2,2017,8,5,2017,DTCSales_Email,8,4,2
2017-02-24,2,2017,8,5,2017,DTCSales_NA,4,0,0
2017-02-24,2,2017,8,5,2017,DTCSales_PaidSearch,23,14,5
2017-02-24,2,2017,8,5,2017,DTCSales_SalesSite,2,2,0
2017-02-24,2,2017,8,5,2017,DTCSales_Website,146,77,25
2017-02-25,2,2017,8,6,2017,,2,0,0
2017-02-25,2,2017,8,6,2017,DTCSales,11,1,5
2017-02-25,2,2017,8,6,2017,DTCSales_DirectMail,2,1,1
2017-02-25,2,2017,8,6,2017,DTCSales_NA,11,0,0
2017-02-25,2,2017,8,6,2017,DTCSales_PaidSearch,13,8,1
2017-02-25,2,2017,8,6,2017,DTCSales_SalesSite,1,1,0
2017-02-25,2,2017,8,6,2017,DTCSales_Website,129,96,7
2017-02-26,2,2017,8,7,2017,,1,0,1
2017-02-26,2,2017,8,7,2017,DTCSales,2,0,2
2017-02-26,2,2017,8,7,2017,DTCSales_DirectMail,8,2,4
2017-02-26,2,2017,8,7,2017,DTCSales_Email,2,0,0
2017-02-26,2,2017,8,7,2017,DTCSales_NA,12,2,0
2017-02-26,2,2017,8,7,2017,DTCSales_PaidSearch,18,6,2
2017-02-26,2,2017,8,7,2017,DTCSales_SalesSite,4,2,1
2017-02-26,2,2017,8,7,2017,DTCSales_Website,203,108,23
2017-02-27,2,2017,9,1,2017,,61,23,11
2017-02-27,2,2017,9,1,2017,DTCSales,37,5,5
2017-02-27,2,2017,9,1,2017,DTCSales_DirectMail,15,7,2
2017-02-27,2,2017,9,1,2017,DTCSales_Email,4,2,2
2017-02-27,2,2017,9,1,2017,DTCSales_NA,6,3,0
2017-02-27,2,2017,9,1,2017,DTCSales_PaidSearch,20,16,0
2017-02-27,2,2017,9,1,2017,DTCSales_Product,1,1,0
2017-02-27,2,2017,9,1,2017,DTCSales_SalesSite,3,0,0
2017-02-27,2,2017,9,1,2017,DTCSales_Website,150,84,23
2017-02-28,2,2017,9,2,2017,,47,14,7
2017-02-28,2,2017,9,2,2017,DTCSales,29,2,7
2017-02-28,2,2017,9,2,2017,DTCSales_DirectMail,6,2,0
2017-02-28,2,2017,9,2,2017,DTCSales_Email,4,3,0
2017-02-28,2,2017,9,2,2017,DTCSales_NA,4,0,0
2017-02-28,2,2017,9,2,2017,DTCSales_PaidSearch,16,11,1
2017-02-28,2,2017,9,2,2017,DTCSales_Website,141,81,15
2017-03-01,3,2017,9,3,2017,,25,8,2
2017-03-01,3,2017,9,3,2017,DTCSales,19,4,3
2017-03-01,3,2017,9,3,2017,DTCSales_DirectMail,8,4,3
2017-03-01,3,2017,9,3,2017,DTCSales_Email,3,0,2
2017-03-01,3,2017,9,3,2017,DTCSales_NA,5,0,0
2017-03-01,3,2017,9,3,2017,DTCSales_PaidSearch,10,5,2
2017-03-01,3,2017,9,3,2017,DTCSales_Social,1,1,0
2017-03-01,3,2017,9,3,2017,DTCSales_Website,160,94,28
2017-03-02,3,2017,9,4,2017,,47,13,9
2017-03-02,3,2017,9,4,2017,DTCSales,24,3,3
2017-03-02,3,2017,9,4,2017,DTCSales_DirectMail,4,2,0
2017-03-02,3,2017,9,4,2017,DTCSales_Email,7,1,5
2017-03-02,3,2017,9,4,2017,DTCSales_NA,10,0,0
2017-03-02,3,2017,9,4,2017,DTCSales_PaidSearch,15,14,0
2017-03-02,3,2017,9,4,2017,DTCSales_Pillows,1,1,0
2017-03-02,3,2017,9,4,2017,DTCSales_SalesSite,1,0,1
2017-03-02,3,2017,9,4,2017,DTCSales_Website,148,108,9
2017-03-03,3,2017,9,5,2017,,39,12,11
2017-03-03,3,2017,9,5,2017,DTCSales,23,2,8
2017-03-03,3,2017,9,5,2017,DTCSales_DirectMail,12,9,1
2017-03-03,3,2017,9,5,2017,DTCSales_Email,1,0,0
2017-03-03,3,2017,9,5,2017,DTCSales_NA,5,0,0
2017-03-03,3,2017,9,5,2017,DTCSales_PaidSearch,9,5,2
2017-03-03,3,2017,9,5,2017,DTCSales_Product,1,0,1
2017-03-03,3,2017,9,5,2017,DTCSales_Website,140,88,22
2017-03-04,3,2017,9,6,2017,,1,0,1
2017-03-04,3,2017,9,6,2017,DTCSales,18,1,0
2017-03-04,3,2017,9,6,2017,DTCSales_DirectMail,13,4,4
2017-03-04,3,2017,9,6,2017,DTCSales_NA,7,1,0
2017-03-04,3,2017,9,6,2017,DTCSales_PaidSearch,9,7,1
2017-03-04,3,2017,9,6,2017,DTCSales_Product,3,1,1
2017-03-04,3,2017,9,6,2017,DTCSales_SalesSite,2,1,1
2017-03-04,3,2017,9,6,2017,DTCSales_Website,138,86,14
2017-03-05,3,2017,9,7,2017,,3,0,0
2017-03-05,3,2017,9,7,2017,DTCSales,2,2,0
2017-03-05,3,2017,9,7,2017,DTCSales_DirectMail,12,3,2
2017-03-05,3,2017,9,7,2017,DTCSales_NA,11,2,0
2017-03-05,3,2017,9,7,2017,DTCSales_PaidSearch,7,4,0
2017-03-05,3,2017,9,7,2017,DTCSales_Website,120,61,16
2017-03-06,3,2017,10,1,2017,,79,26,12
2017-03-06,3,2017,10,1,2017,DTCSales,42,1,8
2017-03-06,3,2017,10,1,2017,DTCSales_DirectMail,10,4,3
2017-03-06,3,2017,10,1,2017,DTCSales_Email,4,1,1
2017-03-06,3,2017,10,1,2017,DTCSales_NA,19,2,0
2017-03-06,3,2017,10,1,2017,DTCSales_PaidSearch,16,11,4
2017-03-06,3,2017,10,1,2017,DTCSales_Product,2,2,0
2017-03-06,3,2017,10,1,2017,DTCSales_Website,226,128,32
2017-03-07,3,2017,10,2,2017,,49,15,7
2017-03-07,3,2017,10,2,2017,DTCSales,33,7,2
2017-03-07,3,2017,10,2,2017,DTCSales_DirectMail,10,4,1
2017-03-07,3,2017,10,2,2017,DTCSales_Email,4,2,1
2017-03-07,3,2017,10,2,2017,DTCSales_NA,2,0,0
2017-03-07,3,2017,10,2,2017,DTCSales_PaidSearch,21,15,2
2017-03-07,3,2017,10,2,2017,DTCSales_Product,1,0,0
2017-03-07,3,2017,10,2,2017,DTCSales_Website,142,78,14
2017-03-08,3,2017,10,3,2017,,54,19,10
2017-03-08,3,2017,10,3,2017,DTCSales,38,1,4
2017-03-08,3,2017,10,3,2017,DTCSales_DirectMail,11,8,0
2017-03-08,3,2017,10,3,2017,DTCSales_Email,7,3,2
2017-03-08,3,2017,10,3,2017,DTCSales_NA,2,0,1
2017-03-08,3,2017,10,3,2017,DTCSales_PaidSearch,11,8,2
2017-03-08,3,2017,10,3,2017,DTCSales_Product,2,2,0
2017-03-08,3,2017,10,3,2017,DTCSales_Website,147,85,24
2017-03-09,3,2017,10,4,2017,,39,11,4
2017-03-09,3,2017,10,4,2017,DTCSales,33,3,3
2017-03-09,3,2017,10,4,2017,DTCSales_DirectMail,14,6,3
2017-03-09,3,2017,10,4,2017,DTCSales_NA,6,0,1
2017-03-09,3,2017,10,4,2017,DTCSales_PaidSearch,9,3,4
2017-03-09,3,2017,10,4,2017,DTCSales_Website,117,45,20
2017-03-10,3,2017,10,5,2017,,44,24,8
2017-03-10,3,2017,10,5,2017,DTCSales,23,5,5
2017-03-10,3,2017,10,5,2017,DTCSales_DirectMail,12,9,1
2017-03-10,3,2017,10,5,2017,DTCSales_Email,8,8,0
2017-03-10,3,2017,10,5,2017,DTCSales_NA,3,0,0
2017-03-10,3,2017,10,5,2017,DTCSales_PaidSearch,16,11,2
2017-03-10,3,2017,10,5,2017,DTCSales_Product,3,3,0
2017-03-10,3,2017,10,5,2017,DTCSales_Website,116,85,5
2017-03-11,3,2017,10,6,2017,,2,0,0
2017-03-11,3,2017,10,6,2017,DTCSales,22,1,2
2017-03-11,3,2017,10,6,2017,DTCSales_DirectMail,13,7,0
2017-03-11,3,2017,10,6,2017,DTCSales_Email,7,6,1
2017-03-11,3,2017,10,6,2017,DTCSales_NA,4,2,0
2017-03-11,3,2017,10,6,2017,DTCSales_PaidSearch,6,5,0
2017-03-11,3,2017,10,6,2017,DTCSales_Product,1,1,0
2017-03-11,3,2017,10,6,2017,DTCSales_SalesSite,4,1,1
2017-03-11,3,2017,10,6,2017,DTCSales_Website,146,96,5
2017-03-12,3,2017,10,7,2017,,1,0,1
2017-03-12,3,2017,10,7,2017,DTCSales_DirectMail,4,1,0
2017-03-12,3,2017,10,7,2017,DTCSales_Email,5,1,0
2017-03-12,3,2017,10,7,2017,DTCSales_NA,11,6,0
2017-03-12,3,2017,10,7,2017,DTCSales_PaidSearch,6,2,0
2017-03-12,3,2017,10,7,2017,DTCSales_Website,108,53,13
2017-03-13,3,2017,11,1,2017,,48,17,9
2017-03-13,3,2017,11,1,2017,DTCSales,41,1,7
2017-03-13,3,2017,11,1,2017,DTCSales_DirectMail,15,6,6
2017-03-13,3,2017,11,1,2017,DTCSales_Email,5,2,0
2017-03-13,3,2017,11,1,2017,DTCSales_NA,1,0,0
2017-03-13,3,2017,11,1,2017,DTCSales_PaidSearch,9,5,3
2017-03-13,3,2017,11,1,2017,DTCSales_Product,1,1,0
2017-03-13,3,2017,11,1,2017,DTCSales_SalesSite,2,0,1
2017-03-13,3,2017,11,1,2017,DTCSales_Website,154,80,26
2017-03-14,3,2017,11,2,2017,,34,15,4
2017-03-14,3,2017,11,2,2017,DTCSales,23,2,5
2017-03-14,3,2017,11,2,2017,DTCSales_DirectMail,15,7,5
2017-03-14,3,2017,11,2,2017,DTCSales_Email,8,4,2
2017-03-14,3,2017,11,2,2017,DTCSales_NA,7,1,1
2017-03-14,3,2017,11,2,2017,DTCSales_PaidSearch,11,7,3
2017-03-14,3,2017,11,2,2017,DTCSales_Website,123,68,18
2017-03-15,3,2017,11,3,2017,,39,14,4
2017-03-15,3,2017,11,3,2017,DTCSales,20,4,0
2017-03-15,3,2017,11,3,2017,DTCSales_DirectMail,9,7,0
2017-03-15,3,2017,11,3,2017,DTCSales_Email,9,4,2
2017-03-15,3,2017,11,3,2017,DTCSales_NA,4,0,0
2017-03-15,3,2017,11,3,2017,DTCSales_PaidSearch,6,4,0
2017-03-15,3,2017,11,3,2017,DTCSales_Product,2,1,0
2017-03-15,3,2017,11,3,2017,DTCSales_SalesSite,1,0,1
2017-03-15,3,2017,11,3,2017,DTCSales_Website,123,74,14
2017-03-16,3,2017,11,4,2017,,41,18,8
2017-03-16,3,2017,11,4,2017,DTCSales,21,2,3
2017-03-16,3,2017,11,4,2017,DTCSales_DirectMail,6,5,1
2017-03-16,3,2017,11,4,2017,DTCSales_Email,3,2,0
2017-03-16,3,2017,11,4,2017,DTCSales_NA,7,1,0
2017-03-16,3,2017,11,4,2017,DTCSales_PaidSearch,5,3,0
2017-03-16,3,2017,11,4,2017,DTCSales_Website,100,56,13
2017-03-17,3,2017,11,5,2017,,24,10,3
2017-03-17,3,2017,11,5,2017,DTCSales,22,8,3
2017-03-17,3,2017,11,5,2017,DTCSales_DirectMail,6,4,0
2017-03-17,3,2017,11,5,2017,DTCSales_Email,10,8,1
2017-03-17,3,2017,11,5,2017,DTCSales_NA,5,0,0
2017-03-17,3,2017,11,5,2017,DTCSales_PaidSearch,4,3,1
2017-03-17,3,2017,11,5,2017,DTCSales_Product,1,1,0
2017-03-17,3,2017,11,5,2017,DTCSales_Website,101,55,20
2017-03-18,3,2017,11,6,2017,DTCSales,27,1,3
2017-03-18,3,2017,11,6,2017,DTCSales_DirectMail,1,1,0
2017-03-18,3,2017,11,6,2017,DTCSales_Email,12,8,2
2017-03-18,3,2017,11,6,2017,DTCSales_NA,5,1,0
2017-03-18,3,2017,11,6,2017,DTCSales_PaidSearch,7,7,0
2017-03-18,3,2017,11,6,2017,DTCSales_Website,120,78,8
2017-03-19,3,2017,11,7,2017,,1,0,0
2017-03-19,3,2017,11,7,2017,DTCSales_DirectMail,2,2,0
2017-03-19,3,2017,11,7,2017,DTCSales_Email,6,5,0
2017-03-19,3,2017,11,7,2017,DTCSales_NA,9,3,0
2017-03-19,3,2017,11,7,2017,DTCSales_PaidSearch,2,2,0
2017-03-19,3,2017,11,7,2017,DTCSales_Website,87,49,7
2017-03-20,3,2017,12,1,2017,,59,18,16
2017-03-20,3,2017,12,1,2017,DTCSales,40,5,5
2017-03-20,3,2017,12,1,2017,DTCSales_DirectMail,11,4,1
2017-03-20,3,2017,12,1,2017,DTCSales_Email,12,4,4
2017-03-20,3,2017,12,1,2017,DTCSales_NA,4,0,0
2017-03-20,3,2017,12,1,2017,DTCSales_PaidSearch,10,6,1
2017-03-20,3,2017,12,1,2017,DTCSales_Pillows,1,1,0
2017-03-20,3,2017,12,1,2017,DTCSales_SalesSite,2,0,1
2017-03-20,3,2017,12,1,2017,DTCSales_Website,205,103,30
2017-03-21,3,2017,12,2,2017,,32,10,10
2017-03-21,3,2017,12,2,2017,DTCSales,42,3,6
2017-03-21,3,2017,12,2,2017,DTCSales_DirectMail,5,2,1
2017-03-21,3,2017,12,2,2017,DTCSales_Email,11,2,1
2017-03-21,3,2017,12,2,2017,DTCSales_PaidSearch,5,2,2
2017-03-21,3,2017,12,2,2017,DTCSales_Product,1,1,0
2017-03-21,3,2017,12,2,2017,DTCSales_Website,89,57,12
2017-03-22,3,2017,12,3,2017,,45,17,11
2017-03-22,3,2017,12,3,2017,DTCSales,36,5,6
2017-03-22,3,2017,12,3,2017,DTCSales_DirectMail,4,1,1
2017-03-22,3,2017,12,3,2017,DTCSales_Email,8,3,1
2017-03-22,3,2017,12,3,2017,DTCSales_NA,2,0,1
2017-03-22,3,2017,12,3,2017,DTCSales_PaidSearch,6,4,1
2017-03-22,3,2017,12,3,2017,DTCSales_SalesSite,1,0,1
2017-03-22,3,2017,12,3,2017,DTCSales_Website,105,67,13
2017-03-23,3,2017,12,4,2017,,42,19,8
2017-03-23,3,2017,12,4,2017,DTCSales,32,1,2
2017-03-23,3,2017,12,4,2017,DTCSales_DirectMail,6,1,3
2017-03-23,3,2017,12,4,2017,DTCSales_Email,4,1,1
2017-03-23,3,2017,12,4,2017,DTCSales_NA,2,0,0
2017-03-23,3,2017,12,4,2017,DTCSales_PaidSearch,5,2,0
2017-03-23,3,2017,12,4,2017,DTCSales_Product,1,0,0
2017-03-23,3,2017,12,3,2017,DTCSales_Website,1,1,0
2017-03-23,3,2017,12,4,2017,DTCSales_Website,119,70,16
2017-03-24,3,2017,12,5,2017,,27,9,7
2017-03-24,3,2017,12,5,2017,DTCSales,23,1,0
2017-03-24,3,2017,12,5,2017,DTCSales_DirectMail,5,4,0
2017-03-24,3,2017,12,5,2017,DTCSales_Email,2,1,1
2017-03-24,3,2017,12,5,2017,DTCSales_NA,1,0,0
2017-03-24,3,2017,12,5,2017,DTCSales_PaidSearch,4,4,0
2017-03-24,3,2017,12,5,2017,DTCSales_Website,88,46,21
2017-03-25,3,2017,12,6,2017,DTCSales,18,1,4
2017-03-25,3,2017,12,6,2017,DTCSales_DirectMail,5,2,0
2017-03-25,3,2017,12,6,2017,DTCSales_Email,1,1,0
2017-03-25,3,2017,12,6,2017,DTCSales_NA,2,0,0
2017-03-25,3,2017,12,6,2017,DTCSales_PaidSearch,5,4,0
2017-03-25,3,2017,12,6,2017,DTCSales_Website,79,49,8
2017-03-26,3,2017,12,7,2017,DTCSales_DirectMail,3,1,1
2017-03-26,3,2017,12,7,2017,DTCSales_Email,1,0,1
2017-03-26,3,2017,12,7,2017,DTCSales_NA,5,1,0
2017-03-26,3,2017,12,7,2017,DTCSales_PaidSearch,2,2,0
