bing_date,bing_month,bing_year,bing_isoweek,bing_isodow,bing_isoyear,bing_channel_group,bing_product_group,bing_sub_channel,bing_advertiser,bing_cost,bing_impressions,bing_clicks,bing_video_views,bing_video_completes
2018-05-08,5,2018,19,1,2018,Youtube-Action>B>Mattress>ACQ,Mattress,YT,Tempur-Pedic,1488.41,104044,324,36483,36330.0
2018-05-08,5,2018,19,1,2018,YoutubeAction>B>Pillow>BLS-April-2for99,Pillow,YT,Tempur-Pedic,626.71,53259,242,27344,22265.0
2018-05-08,5,2018,19,1,2018,Youtube-Bumper>B>Mattress>BLS-April-ACQ,Mattress,YT,Tempur-Pedic,121.83000000000001,22430,16,0,0.0
2018-05-08,5,2018,19,1,2018,Youtube-Bumper>B>Mattress>BLS-April-GP-Sequenced,Mattress,YT,Tempur-Pedic,0.13,35,0,0,0.0
2018-05-09,5,2018,19,2,2018,Branded Search,Mattress,SN,Tempur-Pedic,17650.170000000013,140127,3474,0,0.0
2018-05-09,5,2018,19,2,2018,Branded Search,Pillow,SN,Tempur-Pedic,1487.8999999999994,15681,447,0,0.0
2018-05-09,5,2018,19,2,2018,Competitor Search,Mattress,SN,Tempur-Pedic,5221.7900000000045,138016,629,0,0.0
2018-05-09,5,2018,19,2,2018,Competitor Search,Pillow,SN,Tempur-Pedic,28.61,6,2,0,0.0
2018-05-09,5,2018,19,2,2018,Display Acquisition,Mattress,DN,Tempur-Pedic,1014.959999999999,533270,1426,0,0.0
2018-05-09,5,2018,19,2,2018,Display Remarketing,Mattress,DN,Tempur-Pedic,5507.099999999992,1178494,2032,0,0.0
2018-05-09,5,2018,19,2,2018,Display Remarketing,Pillow,DN,Tempur-Pedic,294.67,147508,249,0,0.0
2018-05-09,5,2018,19,2,2018,Remarketing,Mattress,YT,Tempur-Pedic,900.17,54262,154,16008,15911.0
2018-05-09,5,2018,19,2,2018,Remarketing,Pillow,YT,Tempur-Pedic,280.19,14164,85,5219,4060.0
2018-05-09,5,2018,19,2,2018,Shopping,Mattress,SN,Tempur-Pedic,7071.9400000000005,152616,807,0,0.0
2018-05-09,5,2018,19,2,2018,Shopping,Pillow,SN,Tempur-Pedic,514.49,7233,64,0,0.0
2018-05-09,5,2018,19,2,2018,Youtube-Action>B>Mattress>ACQ,Mattress,YT,Tempur-Pedic,1814.17,122986,394,43231,43074.0
2018-05-09,5,2018,19,2,2018,YoutubeAction>B>Pillow>BLS-April-2for99,Pillow,YT,Tempur-Pedic,1015.9899999999999,77269,271,35804,28559.0
2018-05-09,5,2018,19,2,2018,Youtube-Bumper>B>Mattress>BLS-April-ACQ,Mattress,YT,Tempur-Pedic,143.44,26349,27,0,0.0
2018-05-09,5,2018,19,2,2018,Youtube-Bumper>B>Mattress>BLS-April-GP-Sequenced,Mattress,YT,Tempur-Pedic,0.14,41,0,0,0.0
2018-05-10,5,2018,19,3,2018,Branded Search,Mattress,SN,Tempur-Pedic,14714.669999999973,117109,3160,0,0.0
2018-05-10,5,2018,19,3,2018,Branded Search,Pillow,SN,Tempur-Pedic,1318.7299999999998,17376,417,0,0.0
2018-05-10,5,2018,19,3,2018,Competitor Search,Mattress,SN,Tempur-Pedic,2680.0400000000013,92421,352,0,0.0
2018-05-10,5,2018,19,3,2018,Competitor Search,Pillow,SN,Tempur-Pedic,0.0,7,0,0,0.0
2018-05-10,5,2018,19,3,2018,Display Acquisition,Mattress,DN,Tempur-Pedic,218.81000000000003,96349,264,0,0.0
2018-05-10,5,2018,19,3,2018,Display Remarketing,Mattress,DN,Tempur-Pedic,3476.040000000001,733917,1496,0,0.0
2018-05-10,5,2018,19,3,2018,Display Remarketing,Pillow,DN,Tempur-Pedic,309.3400000000001,147328,246,0,0.0
2018-05-10,5,2018,19,3,2018,Remarketing,Mattress,YT,Tempur-Pedic,1383.2300000000002,76796,220,22803,22696.0
2018-05-10,5,2018,19,3,2018,Remarketing,Pillow,YT,Tempur-Pedic,481.29,23614,108,7275,5495.0
2018-05-10,5,2018,19,3,2018,Shopping,Mattress,SN,Tempur-Pedic,7008.179999999999,135556,779,0,0.0
2018-05-10,5,2018,19,3,2018,Shopping,Pillow,SN,Tempur-Pedic,500.31000000000006,4110,48,0,0.0
2018-05-10,5,2018,19,3,2018,Youtube-Action>B>Mattress>ACQ,Mattress,YT,Tempur-Pedic,548.4299999999998,35175,91,13268,13227.0
2018-05-10,5,2018,19,3,2018,YoutubeAction>B>Pillow>BLS-April-2for99,Pillow,YT,Tempur-Pedic,299.02,22349,85,10702,8794.0
2018-05-10,5,2018,19,3,2018,Youtube-Bumper>B>Mattress>BLS-April-ACQ,Mattress,YT,Tempur-Pedic,34.589999999999996,6641,10,0,0.0
2018-05-10,5,2018,19,3,2018,Youtube-Bumper>B>Mattress>BLS-April-GP-Sequenced,Mattress,YT,Tempur-Pedic,0.01,3,0,0,0.0
2018-05-11,5,2018,19,4,2018,Branded Search,Mattress,SN,Tempur-Pedic,15081.000000000005,150986,3218,0,0.0
2018-05-11,5,2018,19,4,2018,Branded Search,Pillow,SN,Tempur-Pedic,1694.3400000000001,22240,535,0,0.0
2018-05-11,5,2018,19,4,2018,Competitor Search,Mattress,SN,Tempur-Pedic,2625.7499999999986,101451,441,0,0.0
2018-05-11,5,2018,19,4,2018,Competitor Search,Pillow,SN,Tempur-Pedic,7.64,34,1,0,0.0
2018-05-11,5,2018,19,4,2018,Display Acquisition,Pillow,DN,Tempur-Pedic,115.19,85125,192,0,0.0
2018-05-11,5,2018,19,4,2018,Display Remarketing,Mattress,DN,Tempur-Pedic,2939.010000000003,696796,1293,0,0.0
2018-05-11,5,2018,19,4,2018,Display Remarketing,Pillow,DN,Tempur-Pedic,636.73,175742,331,0,0.0
2018-05-11,5,2018,19,4,2018,Remarketing,Mattress,YT,Tempur-Pedic,1314.5100000000002,70017,201,20538,20433.0
2018-05-11,5,2018,19,4,2018,Remarketing,Pillow,YT,Tempur-Pedic,504.0399999999999,25084,126,7323,5830.0
2018-05-11,5,2018,19,4,2018,Shopping,Mattress,SN,Tempur-Pedic,6992.920000000002,163041,839,0,0.0
2018-05-11,5,2018,19,4,2018,Shopping,Pillow,SN,Tempur-Pedic,2435.77,29131,345,0,0.0
2018-05-11,5,2018,19,4,2018,YoutubeAction>D>Pillow>ACQ,Pillow,YT,Tempur-Pedic,1363.49,97153,441,30565,30184.0
2018-05-12,5,2018,19,5,2018,Branded Search,Mattress,SN,Tempur-Pedic,20324.99,260246,4210,0,0.0
2018-05-12,5,2018,19,5,2018,Branded Search,Pillow,SN,Tempur-Pedic,4418.129999999999,36826,1851,0,0.0
2018-05-12,5,2018,19,5,2018,Competitor Search,Mattress,SN,Tempur-Pedic,4076.0100000000007,91380,646,0,0.0
2018-05-12,5,2018,19,5,2018,Competitor Search,Pillow,SN,Tempur-Pedic,0.0,18,0,0,0.0
2018-05-12,5,2018,19,5,2018,Display Acquisition,Pillow,DN,Tempur-Pedic,614.7999999999996,319474,889,0,0.0
2018-05-12,5,2018,19,5,2018,Display Remarketing,Mattress,DN,Tempur-Pedic,6780.419999999999,1496786,2313,0,0.0
2018-05-12,5,2018,19,5,2018,Display Remarketing,Pillow,DN,Tempur-Pedic,2426.4299999999994,326558,961,0,0.0
2018-05-12,5,2018,19,5,2018,Remarketing,Mattress,YT,Tempur-Pedic,1266.2499999999993,73235,240,19429,19254.0
2018-05-12,5,2018,19,5,2018,Remarketing,Pillow,YT,Tempur-Pedic,364.59999999999997,19536,102,4861,4777.0
2018-05-12,5,2018,19,5,2018,Shopping,Mattress,SN,Tempur-Pedic,6990.349999999999,133739,763,0,0.0
2018-05-12,5,2018,19,5,2018,Shopping,Pillow,SN,Tempur-Pedic,5136.700000000001,46939,627,0,0.0
2018-05-12,5,2018,19,5,2018,YoutubeAction>D>Pillow>ACQ,Pillow,YT,Tempur-Pedic,3943.1499999999996,248200,1122,90916,90189.0
2018-05-13,5,2018,19,6,2018,Branded Search,Mattress,SN,Tempur-Pedic,20963.829999999994,241285,4647,0,0.0
2018-05-13,5,2018,19,6,2018,Branded Search,Pillow,SN,Tempur-Pedic,5207.529999999996,43281,1934,0,0.0
2018-05-13,5,2018,19,6,2018,Competitor Search,Mattress,SN,Tempur-Pedic,4077.2400000000007,98589,647,0,0.0
2018-05-13,5,2018,19,6,2018,Competitor Search,Pillow,SN,Tempur-Pedic,13.780000000000001,25,2,0,0.0
2018-05-13,5,2018,19,6,2018,Display Acquisition,Pillow,DN,Tempur-Pedic,1326.95,667355,1796,0,0.0
2018-05-13,5,2018,19,6,2018,Display Remarketing,Mattress,DN,Tempur-Pedic,10045.4,1791719,2629,0,0.0
2018-05-13,5,2018,19,6,2018,Display Remarketing,Pillow,DN,Tempur-Pedic,4526.759999999999,533998,1010,0,0.0
2018-05-13,5,2018,19,6,2018,Remarketing,Mattress,YT,Tempur-Pedic,1219.0099999999995,68359,237,17770,17617.0
2018-05-13,5,2018,19,6,2018,Remarketing,Pillow,YT,Tempur-Pedic,337.71999999999997,16916,99,4308,4235.0
2018-05-13,5,2018,19,6,2018,Shopping,Mattress,SN,Tempur-Pedic,6977.419999999999,152849,802,0,0.0
2018-05-13,5,2018,19,6,2018,Shopping,Other,SN,Tempur-Pedic,796.07,21137,125,0,0.0
2018-05-13,5,2018,19,6,2018,Shopping,Pillow,SN,Tempur-Pedic,6030.23,61022,775,0,0.0
2018-05-13,5,2018,19,6,2018,Youtube-Action>B>Mattress>ACQ,Mattress,YT,Tempur-Pedic,932.88,61071,225,20206,20061.0
2018-05-13,5,2018,19,6,2018,YoutubeAction>D>Pillow>ACQ,Pillow,YT,Tempur-Pedic,4275.84,250752,1238,84374,83424.0
2018-05-14,5,2018,19,7,2018,Branded Search,Mattress,SN,Tempur-Pedic,18941.93000000002,229065,3992,0,0.0
2018-05-14,5,2018,19,7,2018,Branded Search,Pillow,SN,Tempur-Pedic,6891.749999999999,58301,2256,0,0.0
2018-05-14,5,2018,19,7,2018,Competitor Search,Mattress,SN,Tempur-Pedic,4982.12,133095,660,0,0.0
2018-05-14,5,2018,19,7,2018,Competitor Search,Pillow,SN,Tempur-Pedic,53.769999999999996,40,4,0,0.0
2018-05-14,5,2018,19,7,2018,Display Acquisition,Pillow,DN,Tempur-Pedic,1227.7200000000003,704480,1587,0,0.0
2018-05-14,5,2018,19,7,2018,Display Remarketing,Mattress,DN,Tempur-Pedic,11031.849999999995,2314788,2924,0,0.0
2018-05-14,5,2018,19,7,2018,Display Remarketing,Pillow,DN,Tempur-Pedic,5233.130000000001,696405,1027,0,0.0
2018-05-14,5,2018,19,7,2018,Remarketing,Mattress,YT,Tempur-Pedic,1297.3299999999997,64340,211,17870,17741.0
2018-05-14,5,2018,19,7,2018,Remarketing,Pillow,YT,Tempur-Pedic,320.83,13955,64,3870,3836.0
2018-05-14,5,2018,19,7,2018,Shopping,Mattress,SN,Tempur-Pedic,6116.58,149334,795,0,0.0
2018-05-14,5,2018,19,7,2018,Shopping,Other,SN,Tempur-Pedic,850.88,26804,140,0,0.0
2018-05-14,5,2018,19,7,2018,Shopping,Pillow,SN,Tempur-Pedic,6093.4,51947,701,0,0.0
2018-05-14,5,2018,19,7,2018,Youtube-Action>B>Mattress>ACQ,Mattress,YT,Tempur-Pedic,2130.32,94066,342,28978,28783.0
2018-05-14,5,2018,19,7,2018,YoutubeAction>D>Pillow>ACQ,Pillow,YT,Tempur-Pedic,5218.610000000001,265555,1238,90582,89718.0
2018-05-15,5,2018,20,1,2018,Branded Search,Mattress,SN,Tempur-Pedic,18041.950000000004,112271,3886,0,0.0
2018-05-15,5,2018,20,1,2018,Branded Search,Pillow,SN,Tempur-Pedic,3985.9700000000003,47381,894,0,0.0
2018-05-15,5,2018,20,1,2018,Competitor Search,Mattress,SN,Tempur-Pedic,2117.3199999999997,97930,272,0,0.0
2018-05-15,5,2018,20,1,2018,Competitor Search,Pillow,SN,Tempur-Pedic,0.0,20,0,0,0.0
2018-05-15,5,2018,20,1,2018,Display Acquisition,Pillow,DN,Tempur-Pedic,337.13,203264,452,0,0.0
2018-05-15,5,2018,20,1,2018,Display Remarketing,Mattress,DN,Tempur-Pedic,7145.449999999995,1374694,1740,0,0.0
2018-05-15,5,2018,20,1,2018,Display Remarketing,Pillow,DN,Tempur-Pedic,4892.509999999999,546147,734,0,0.0
2018-05-15,5,2018,20,1,2018,Remarketing,Mattress,YT,Tempur-Pedic,1481.5699999999995,70632,217,19215,19055.0
2018-05-15,5,2018,20,1,2018,Remarketing,Pillow,YT,Tempur-Pedic,7.96,303,1,91,91.0
2018-05-15,5,2018,20,1,2018,Shopping,Mattress,SN,Tempur-Pedic,2656.3299999999995,83386,477,0,0.0
2018-05-15,5,2018,20,1,2018,Shopping,Other,SN,Tempur-Pedic,921.76,21879,154,0,0.0
2018-05-15,5,2018,20,1,2018,Shopping,Pillow,SN,Tempur-Pedic,2514.25,19635,263,0,0.0
2018-05-15,5,2018,20,1,2018,Youtube-Action>B>Mattress>ACQ,Mattress,YT,Tempur-Pedic,2994.39,107539,386,33512,33317.0
2018-05-15,5,2018,20,1,2018,YoutubeAction>D>Pillow>ACQ,Pillow,YT,Tempur-Pedic,138.87,6861,36,2427,2465.0
2018-05-16,5,2018,20,2,2018,Branded Search,Mattress,SN,Tempur-Pedic,15054.190000000002,81477,3326,0,0.0
2018-05-16,5,2018,20,2,2018,Branded Search,Pillow,SN,Tempur-Pedic,2519.0000000000005,22806,725,0,0.0
2018-05-16,5,2018,20,2,2018,Competitor Search,Mattress,SN,Tempur-Pedic,2366.68,101723,303,0,0.0
2018-05-16,5,2018,20,2,2018,Competitor Search,Pillow,SN,Tempur-Pedic,0.0,13,0,0,0.0
2018-05-16,5,2018,20,2,2018,Display Remarketing,Mattress,DN,Tempur-Pedic,6503.079999999997,1345692,1522,0,0.0
2018-05-16,5,2018,20,2,2018,Display Remarketing,Pillow,DN,Tempur-Pedic,1899.74,198743,314,0,0.0
2018-05-16,5,2018,20,2,2018,Remarketing,Mattress,YT,Tempur-Pedic,1432.5199999999995,67229,229,18448,18293.0
2018-05-16,5,2018,20,2,2018,Shopping,Mattress,SN,Tempur-Pedic,3731.03,88853,543,0,0.0
2018-05-16,5,2018,20,2,2018,Shopping,Other,SN,Tempur-Pedic,702.12,20224,116,0,0.0
2018-05-16,5,2018,20,2,2018,Shopping,Pillow,SN,Tempur-Pedic,501.69,3018,40,0,0.0
2018-05-16,5,2018,20,2,2018,Youtube-Action>B>Mattress>ACQ,Mattress,YT,Tempur-Pedic,216.35000000000002,8624,25,3881,3882.0
2018-05-17,5,2018,20,3,2018,Branded Search,Mattress,SN,Tempur-Pedic,14403.390000000003,79173,3343,0,0.0
2018-05-17,5,2018,20,3,2018,Branded Search,Pillow,SN,Tempur-Pedic,2265.7600000000007,19740,627,0,0.0
2018-05-17,5,2018,20,3,2018,Competitor Search,Mattress,SN,Tempur-Pedic,3640.37,104463,491,0,0.0
2018-05-17,5,2018,20,3,2018,Competitor Search,Pillow,SN,Tempur-Pedic,34.25,20,2,0,0.0
2018-05-17,5,2018,20,3,2018,Display Remarketing,Mattress,DN,Tempur-Pedic,5540.479999999999,1210709,1682,0,0.0
2018-05-17,5,2018,20,3,2018,Display Remarketing,Pillow,DN,Tempur-Pedic,1910.5500000000002,194882,271,0,0.0
2018-05-17,5,2018,20,3,2018,Remarketing,Mattress,YT,Tempur-Pedic,1461.5499999999997,72000,221,18868,18717.0
2018-05-17,5,2018,20,3,2018,Shopping,Mattress,SN,Tempur-Pedic,5177.259999999999,116972,720,0,0.0
2018-05-17,5,2018,20,3,2018,Shopping,Other,SN,Tempur-Pedic,888.22,19771,123,0,0.0
2018-05-17,5,2018,20,3,2018,Shopping,Pillow,SN,Tempur-Pedic,2545.58,23773,253,0,0.0
2018-05-18,5,2018,20,4,2018,Branded Search,Mattress,SN,Tempur-Pedic,15516.430000000008,101503,3401,0,0.0
2018-05-18,5,2018,20,4,2018,Branded Search,Pillow,SN,Tempur-Pedic,2292.87,18791,628,0,0.0
2018-05-18,5,2018,20,4,2018,Competitor Search,Mattress,SN,Tempur-Pedic,4099.530000000002,105999,543,0,0.0
2018-05-18,5,2018,20,4,2018,Competitor Search,Pillow,SN,Tempur-Pedic,57.58,6,2,0,0.0
2018-05-18,5,2018,20,4,2018,Display Remarketing,Mattress,DN,Tempur-Pedic,5496.130000000002,960825,2413,0,0.0
2018-05-18,5,2018,20,4,2018,Display Remarketing,Pillow,DN,Tempur-Pedic,1923.7899999999995,174083,272,0,0.0
2018-05-18,5,2018,20,4,2018,Remarketing,Mattress,YT,Tempur-Pedic,1441.0300000000002,69223,189,18425,18288.0
2018-05-18,5,2018,20,4,2018,Shopping,Mattress,SN,Tempur-Pedic,4274.860000000001,96219,582,0,0.0
2018-05-18,5,2018,20,4,2018,Shopping,Other,SN,Tempur-Pedic,727.0,18911,101,0,0.0
2018-05-18,5,2018,20,4,2018,Shopping,Pillow,SN,Tempur-Pedic,3019.7,28106,313,0,0.0
2018-05-19,5,2018,20,5,2018,Branded Search,Mattress,SN,Tempur-Pedic,20639.99,132975,4328,0,0.0
2018-05-19,5,2018,20,5,2018,Branded Search,Pillow,SN,Tempur-Pedic,2161.6399999999994,19915,634,0,0.0
2018-05-19,5,2018,20,5,2018,Competitor Search,Mattress,SN,Tempur-Pedic,5107.849999999999,130664,713,0,0.0
2018-05-19,5,2018,20,5,2018,Display Remarketing,Mattress,DN,Tempur-Pedic,5667.390000000003,1066687,3283,0,0.0
2018-05-19,5,2018,20,5,2018,Display Remarketing,Pillow,DN,Tempur-Pedic,1859.610000000001,238964,372,0,0.0
2018-05-19,5,2018,20,5,2018,Remarketing,Mattress,YT,Tempur-Pedic,1462.0900000000001,79723,279,18687,18483.0
2018-05-19,5,2018,20,5,2018,Shopping,Mattress,SN,Tempur-Pedic,7215.58,142670,942,0,0.0
2018-05-19,5,2018,20,5,2018,Shopping,Other,SN,Tempur-Pedic,1186.59,23529,184,0,0.0
2018-05-19,5,2018,20,5,2018,Shopping,Pillow,SN,Tempur-Pedic,3015.7200000000003,24921,274,0,0.0
2018-05-20,5,2018,20,6,2018,Branded Search,Mattress,SN,Tempur-Pedic,25702.09000000001,208479,4835,0,0.0
2018-05-20,5,2018,20,6,2018,Branded Search,Pillow,SN,Tempur-Pedic,2337.7999999999997,25155,715,0,0.0
2018-05-20,5,2018,20,6,2018,Competitor Search,Mattress,SN,Tempur-Pedic,7461.930000000004,181241,928,0,0.0
2018-05-20,5,2018,20,6,2018,Display Remarketing,Mattress,DN,Tempur-Pedic,5481.019999999999,1069128,2653,0,0.0
2018-05-20,5,2018,20,6,2018,Display Remarketing,Pillow,DN,Tempur-Pedic,1875.6800000000012,247802,368,0,0.0
2018-05-20,5,2018,20,6,2018,Remarketing,Mattress,YT,Tempur-Pedic,1754.2599999999995,93955,276,20781,20595.0
2018-05-20,5,2018,20,6,2018,Shopping,Mattress,SN,Tempur-Pedic,7796.1900000000005,145083,881,0,0.0
2018-05-20,5,2018,20,6,2018,Shopping,Other,SN,Tempur-Pedic,1308.09,27004,195,0,0.0
2018-05-20,5,2018,20,6,2018,Shopping,Pillow,SN,Tempur-Pedic,3049.89,20313,276,0,0.0
2018-05-20,5,2018,20,6,2018,Youtube-Action>B>Mattress>ACQ,Mattress,YT,Tempur-Pedic,946.9300000000001,39436,169,13289,13144.0
2018-05-21,5,2018,20,7,2018,Branded Search,Mattress,SN,Tempur-Pedic,30471.509999999984,259831,4631,0,0.0
2018-05-21,5,2018,20,7,2018,Branded Search,Pillow,SN,Tempur-Pedic,2200.2500000000005,20822,689,0,0.0
2018-05-21,5,2018,20,7,2018,Competitor Search,Mattress,SN,Tempur-Pedic,8194.280000000002,130063,755,0,0.0
2018-05-21,5,2018,20,7,2018,Display Remarketing,Mattress,DN,Tempur-Pedic,5477.600000000006,1210951,2583,0,0.0
2018-05-21,5,2018,20,7,2018,Display Remarketing,Pillow,DN,Tempur-Pedic,1891.5100000000011,226562,296,0,0.0
2018-05-21,5,2018,20,7,2018,Remarketing,Mattress,YT,Tempur-Pedic,1855.7899999999995,90973,256,21625,21454.0
2018-05-21,5,2018,20,7,2018,Shopping,Mattress,SN,Tempur-Pedic,7953.940000000001,146091,803,0,0.0
2018-05-21,5,2018,20,7,2018,Shopping,Other,SN,Tempur-Pedic,1201.05,22454,169,0,0.0
2018-05-21,5,2018,20,7,2018,Shopping,Pillow,SN,Tempur-Pedic,3053.03,22205,276,0,0.0
2018-05-21,5,2018,20,7,2018,Youtube-Action>B>Mattress>ACQ,Mattress,YT,Tempur-Pedic,900.4200000000001,31108,97,12359,12318.0
2018-05-22,5,2018,21,1,2018,Branded Search,Mattress,SN,Tempur-Pedic,21870.939999999966,184714,3700,0,0.0
2018-05-22,5,2018,21,1,2018,Branded Search,Pillow,SN,Tempur-Pedic,2013.8300000000004,19988,618,0,0.0
2018-05-22,5,2018,21,1,2018,Competitor Search,Mattress,SN,Tempur-Pedic,4555.92,79762,428,0,0.0
2018-05-22,5,2018,21,1,2018,Display Remarketing,Mattress,DN,Tempur-Pedic,5930.259999999997,1227900,2580,0,0.0
2018-05-22,5,2018,21,1,2018,Display Remarketing,Pillow,DN,Tempur-Pedic,1928.3899999999996,210402,262,0,0.0
2018-05-22,5,2018,21,1,2018,Remarketing,Mattress,YT,Tempur-Pedic,1867.4700000000003,91659,259,21679,21541.0
2018-05-22,5,2018,21,1,2018,Shopping,Mattress,SN,Tempur-Pedic,5958.86,127347,731,0,0.0
2018-05-22,5,2018,21,1,2018,Shopping,Other,SN,Tempur-Pedic,1047.2,23068,172,0,0.0
2018-05-22,5,2018,21,1,2018,Shopping,Pillow,SN,Tempur-Pedic,3019.85,26395,297,0,0.0
2018-05-22,5,2018,21,1,2018,Youtube-Action>B>Mattress>ACQ,Mattress,YT,Tempur-Pedic,842.5400000000001,28825,105,11296,11269.0
2018-05-23,5,2018,21,2,2018,Branded Search,Mattress,SN,Tempur-Pedic,17532.090000000022,121661,3309,0,0.0
2018-05-23,5,2018,21,2,2018,Branded Search,Pillow,SN,Tempur-Pedic,1970.5700000000004,18355,581,0,0.0
2018-05-23,5,2018,21,2,2018,Competitor Search,Mattress,SN,Tempur-Pedic,3785.279999999998,76798,429,0,0.0
2018-05-23,5,2018,21,2,2018,Display Remarketing,Mattress,DN,Tempur-Pedic,6059.810000000003,1153229,2640,0,0.0
2018-05-23,5,2018,21,2,2018,Display Remarketing,Pillow,DN,Tempur-Pedic,1820.78,230318,301,0,0.0
2018-05-23,5,2018,21,2,2018,Remarketing,Mattress,YT,Tempur-Pedic,1844.7999999999997,90906,299,21520,21343.0
2018-05-23,5,2018,21,2,2018,Shopping,Mattress,SN,Tempur-Pedic,3931.87,110362,597,0,0.0
2018-05-23,5,2018,21,2,2018,Shopping,Other,SN,Tempur-Pedic,833.82,20377,131,0,0.0
2018-05-23,5,2018,21,2,2018,Shopping,Pillow,SN,Tempur-Pedic,3018.23,21981,266,0,0.0
2018-05-23,5,2018,21,2,2018,Youtube-Action>B>Mattress>ACQ,Mattress,YT,Tempur-Pedic,938.39,32310,112,11823,11772.0
2018-05-24,5,2018,21,3,2018,Branded Search,Mattress,SN,Tempur-Pedic,24693.550000000017,179087,4119,0,0.0
2018-05-24,5,2018,21,3,2018,Branded Search,Pillow,SN,Tempur-Pedic,1883.3699999999997,19756,536,0,0.0
2018-05-24,5,2018,21,3,2018,Competitor Search,Mattress,SN,Tempur-Pedic,1995.39,64097,280,0,0.0
2018-05-24,5,2018,21,3,2018,Display Remarketing,Mattress,DN,Tempur-Pedic,8056.59,1348732,3451,0,0.0
2018-05-24,5,2018,21,3,2018,Display Remarketing,Pillow,DN,Tempur-Pedic,652.7099999999998,88189,148,0,0.0
2018-05-24,5,2018,21,3,2018,Remarketing,Mattress,YT,Tempur-Pedic,2576.01,145103,415,30883,30630.0
2018-05-24,5,2018,21,3,2018,Shopping,Mattress,SN,Tempur-Pedic,4206.97,106205,556,0,0.0
2018-05-24,5,2018,21,3,2018,Shopping,Other,SN,Tempur-Pedic,733.38,20460,127,0,0.0
2018-05-24,5,2018,21,3,2018,Shopping,Pillow,SN,Tempur-Pedic,4524.84,33113,395,0,0.0
2018-05-24,5,2018,21,3,2018,Youtube-Action>B>Mattress>ACQ,Mattress,YT,Tempur-Pedic,498.54999999999995,16761,66,7488,7464.0
2018-05-24,5,2018,21,3,2018,Youtube-Action>D>Mattress>ACQ,Mattress,YT,Tempur-Pedic,465.78000000000003,20975,72,5323,5258.0
2018-05-25,5,2018,21,4,2018,Branded Search,Mattress,SN,Tempur-Pedic,48500.82000000005,299960,5485,0,0.0
2018-05-25,5,2018,21,4,2018,Branded Search,Pillow,SN,Tempur-Pedic,2382.9899999999984,21318,678,0,0.0
2018-05-25,5,2018,21,4,2018,Competitor Search,Mattress,SN,Tempur-Pedic,5670.090000000005,90037,622,0,0.0
2018-05-25,5,2018,21,4,2018,Display Acquisition,Pillow,DN,Tempur-Pedic,224.5399999999999,110841,369,0,0.0
2018-05-25,5,2018,21,4,2018,Display Remarketing,Mattress,DN,Tempur-Pedic,7104.479999999997,1190533,3311,0,0.0
2018-05-25,5,2018,21,4,2018,Display Remarketing,Pillow,DN,Tempur-Pedic,1000.0500000000002,140843,294,0,0.0
2018-05-25,5,2018,21,4,2018,Remarketing,Mattress,YT,Tempur-Pedic,3840.4799999999996,205417,601,50337,49979.0
2018-05-25,5,2018,21,4,2018,Remarketing,Pillow,YT,Tempur-Pedic,214.34,26379,74,712,692.0
2018-05-25,5,2018,21,4,2018,Shopping,Mattress,SN,Tempur-Pedic,3403.5099999999998,100443,553,0,0.0
2018-05-25,5,2018,21,4,2018,Shopping,Other,SN,Tempur-Pedic,749.03,19234,123,0,0.0
2018-05-25,5,2018,21,4,2018,Shopping,Pillow,SN,Tempur-Pedic,5961.469999999999,58024,605,0,0.0
2018-05-25,5,2018,21,4,2018,Youtube-Action>B>Mattress>ACQ,Mattress,YT,Tempur-Pedic,785.2,28247,112,10266,10203.0
2018-05-25,5,2018,21,4,2018,Youtube-Action>D>Mattress>ACQ,Mattress,YT,Tempur-Pedic,493.6,23991,97,7252,7202.0
2018-05-25,5,2018,21,4,2018,Youtube-Action>D>Pillow>ACQ>BLS-Memorial Day,Pillow,YT,Tempur-Pedic,929.1700000000001,50896,313,15147,14840.0
2018-05-26,5,2018,21,5,2018,Branded Search,Mattress,SN,Tempur-Pedic,92091.07999999991,391109,8078,0,0.0
2018-05-26,5,2018,21,5,2018,Branded Search,Pillow,SN,Tempur-Pedic,9304.060000000007,63814,2403,0,0.0
2018-05-26,5,2018,21,5,2018,Competitor Search,Mattress,SN,Tempur-Pedic,14030.460000000001,114474,1315,0,0.0
2018-05-26,5,2018,21,5,2018,Display Acquisition,Pillow,DN,Tempur-Pedic,2637.629999999999,989620,3464,0,0.0
2018-05-26,5,2018,21,5,2018,Display Remarketing,Mattress,DN,Tempur-Pedic,8951.39000000001,1416721,4303,0,0.0
2018-05-26,5,2018,21,5,2018,Display Remarketing,Other,DN,Tempur-Pedic,115.14000000000001,11981,39,0,0.0
2018-05-26,5,2018,21,5,2018,Display Remarketing,Pillow,DN,Tempur-Pedic,4315.539999999996,524251,1144,0,0.0
2018-05-26,5,2018,21,5,2018,Remarketing,Mattress,YT,Tempur-Pedic,3393.8900000000003,180141,584,42984,42586.0
2018-05-26,5,2018,21,5,2018,Remarketing,Pillow,YT,Tempur-Pedic,1070.35,104831,234,5174,5081.0
2018-05-26,5,2018,21,5,2018,Shopping,Mattress,SN,Tempur-Pedic,4224.79,137535,652,0,0.0
2018-05-26,5,2018,21,5,2018,Shopping,Other,SN,Tempur-Pedic,1039.5,24401,174,0,0.0
