hit_date,hit_isoweek,hit_month,hit_quarter,hit_year,hit_isoyear,hit_brandname,hit_parentcompany,hit_brandtype,hit_brandsubtype,hit_value
2017-06-11,23,6,2,2017,2017,Nolah,Nolah,manufacturer,disruptor,5494.0
2017-08-06,31,8,3,2017,2017,Sapira Sleep,Leesa,manufacturer,disruptor,20070.0
2017-06-11,23,6,2,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,2319.0
2017-06-11,23,6,2,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,2319.0
2017-08-06,31,8,3,2017,2017,eight bed,eight bed,manufacturer,disruptor,
2017-08-06,31,8,3,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2017-08-06,31,8,3,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2017-06-18,24,6,2,2017,2017,purple,purple,manufacturer,disruptor,381780.0
2017-06-18,24,6,2,2017,2017,Nectar,Nectar,manufacturer,disruptor,101585.0
2017-06-18,24,6,2,2017,2017,Nest Bedding,Nest Bedding,manufacturer,disruptor,33346.0
2017-06-18,24,6,2,2017,2017,Helix,Helix,manufacturer,disruptor,35888.0
2017-06-18,24,6,2,2017,2017,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,15170.0
2017-06-18,24,6,2,2017,2017,ghost bed,ghost bed,manufacturer,disruptor,129941.0
2017-08-20,33,8,3,2017,2017,cocoon,tsi,manufacturer,disruptor,21426.0
2017-06-18,24,6,2,2017,2017,Zen Haven,Saatva,manufacturer,disruptor,20519.0
2017-06-18,24,6,2,2017,2017,cocoon,tsi,manufacturer,disruptor,16195.0
2017-06-18,24,6,2,2017,2017,Wink Beds,Wink Beds,manufacturer,disruptor,2832.0
2017-06-18,24,6,2,2017,2017,Bed In a Box,Bed In a Box,manufacturer,disruptor,14329.0
2017-06-18,24,6,2,2017,2017,Nolah,Nolah,manufacturer,disruptor,2512.0
2017-06-18,24,6,2,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,2592.0
2017-06-18,24,6,2,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,2592.0
2017-06-25,25,6,2,2017,2017,purple,purple,manufacturer,disruptor,384429.0
2017-08-13,32,8,3,2017,2017,Sapira Sleep,Leesa,manufacturer,disruptor,21898.0
2017-06-25,25,6,2,2017,2017,Nectar,Nectar,manufacturer,disruptor,77567.0
2017-08-13,32,8,3,2017,2017,eight bed,eight bed,manufacturer,disruptor,
2017-08-13,32,8,3,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2017-08-13,32,8,3,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2017-06-25,25,6,2,2017,2017,tuft & needle,tuft & needle,manufacturer,disruptor,147605.0
2017-06-25,25,6,2,2017,2017,saatva,saatva,manufacturer,disruptor,115478.0
2017-06-25,25,6,2,2017,2017,loom & leaf,saatva,manufacturer,disruptor,66901.0
2017-06-25,25,6,2,2017,2017,Nest Bedding,Nest Bedding,manufacturer,disruptor,28435.0
2017-06-25,25,6,2,2017,2017,Helix,Helix,manufacturer,disruptor,39349.0
2017-08-27,34,8,3,2017,2017,cocoon,tsi,manufacturer,disruptor,15825.0
2017-06-25,25,6,2,2017,2017,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,10644.0
2017-06-25,25,6,2,2017,2017,ghost bed,ghost bed,manufacturer,disruptor,104362.0
2017-06-25,25,6,2,2017,2017,Zen Haven,Saatva,manufacturer,disruptor,15503.0
2017-06-25,25,6,2,2017,2017,cocoon,tsi,manufacturer,disruptor,13758.0
2017-06-25,25,6,2,2017,2017,Wink Beds,Wink Beds,manufacturer,disruptor,4289.0
2017-06-25,25,6,2,2017,2017,Bed In a Box,Bed In a Box,manufacturer,disruptor,16148.0
2017-06-25,25,6,2,2017,2017,Nolah,Nolah,manufacturer,disruptor,2023.0
2017-06-25,25,6,2,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,3583.0
2017-06-25,25,6,2,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,3583.0
2017-08-20,33,8,3,2017,2017,eight bed,eight bed,manufacturer,disruptor,
2017-08-20,33,8,3,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2017-08-20,33,8,3,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2017-07-02,26,7,3,2017,2017,purple,purple,manufacturer,disruptor,384652.0
2017-07-02,26,7,3,2017,2017,casper,casper,manufacturer,disruptor,397872.0
2017-07-02,26,7,3,2017,2017,Nectar,Nectar,manufacturer,disruptor,100330.0
2017-07-02,26,7,3,2017,2017,tuft & needle,tuft & needle,manufacturer,disruptor,164768.0
2017-07-02,26,7,3,2017,2017,saatva,saatva,manufacturer,disruptor,146884.0
2017-07-02,26,7,3,2017,2017,leesa,leesa,manufacturer,disruptor,148481.0
2017-09-03,35,9,3,2017,2017,cocoon,tsi,manufacturer,disruptor,19855.0
2017-07-02,26,7,3,2017,2017,loom & leaf,saatva,manufacturer,disruptor,73265.0
2017-07-02,26,7,3,2017,2017,Nest Bedding,Nest Bedding,manufacturer,disruptor,31795.0
2017-07-02,26,7,3,2017,2017,Helix,Helix,manufacturer,disruptor,46037.0
2017-07-02,26,7,3,2017,2017,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,17434.0
2017-07-02,26,7,3,2017,2017,ghost bed,ghost bed,manufacturer,disruptor,106502.0
2017-08-27,34,8,3,2017,2017,Sapira Sleep,Leesa,manufacturer,disruptor,18876.0
2017-07-02,26,7,3,2017,2017,Zen Haven,Saatva,manufacturer,disruptor,21422.0
2017-08-27,34,8,3,2017,2017,eight bed,eight bed,manufacturer,disruptor,
2017-08-27,34,8,3,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2017-08-27,34,8,3,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2017-07-02,26,7,3,2017,2017,cocoon,tsi,manufacturer,disruptor,23761.0
2017-07-02,26,7,3,2017,2017,Wink Beds,Wink Beds,manufacturer,disruptor,2892.0
2017-07-02,26,7,3,2017,2017,Bed In a Box,Bed In a Box,manufacturer,disruptor,22577.0
2017-07-02,26,7,3,2017,2017,Nolah,Nolah,manufacturer,disruptor,4623.0
2017-07-02,26,7,3,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,4291.0
2017-07-02,26,7,3,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,4291.0
2017-09-10,36,9,3,2017,2017,cocoon,tsi,manufacturer,disruptor,38501.0
2017-07-09,27,7,3,2017,2017,purple,purple,manufacturer,disruptor,436602.0
2017-07-09,27,7,3,2017,2017,casper,casper,manufacturer,disruptor,399343.0
2017-07-09,27,7,3,2017,2017,Nectar,Nectar,manufacturer,disruptor,119938.0
2017-07-09,27,7,3,2017,2017,tuft & needle,tuft & needle,manufacturer,disruptor,167844.0
2017-07-09,27,7,3,2017,2017,saatva,saatva,manufacturer,disruptor,187598.0
2017-07-09,27,7,3,2017,2017,leesa,leesa,manufacturer,disruptor,156571.0
2017-07-09,27,7,3,2017,2017,loom & leaf,saatva,manufacturer,disruptor,106043.0
2017-07-09,27,7,3,2017,2017,Nest Bedding,Nest Bedding,manufacturer,disruptor,33833.0
2017-09-03,35,9,3,2017,2017,Sapira Sleep,Leesa,manufacturer,disruptor,26478.0
2017-09-03,35,9,3,2017,2017,eight bed,eight bed,manufacturer,disruptor,
2017-09-03,35,9,3,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2017-09-03,35,9,3,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2017-07-09,27,7,3,2017,2017,Helix,Helix,manufacturer,disruptor,55656.0
2017-07-09,27,7,3,2017,2017,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,19510.0
2017-07-09,27,7,3,2017,2017,ghost bed,ghost bed,manufacturer,disruptor,104709.0
2017-09-17,37,9,3,2017,2017,cocoon,tsi,manufacturer,disruptor,15889.0
2017-07-09,27,7,3,2017,2017,Zen Haven,Saatva,manufacturer,disruptor,26858.0
2017-07-09,27,7,3,2017,2017,cocoon,tsi,manufacturer,disruptor,28666.0
2017-07-09,27,7,3,2017,2017,Wink Beds,Wink Beds,manufacturer,disruptor,8211.0
2017-07-09,27,7,3,2017,2017,Bed In a Box,Bed In a Box,manufacturer,disruptor,24489.0
2017-07-09,27,7,3,2017,2017,Nolah,Nolah,manufacturer,disruptor,2317.0
2017-07-09,27,7,3,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,2734.0
2017-07-09,27,7,3,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,2734.0
2017-07-16,28,7,3,2017,2017,purple,purple,manufacturer,disruptor,369930.0
2017-07-16,28,7,3,2017,2017,casper,casper,manufacturer,disruptor,325206.0
2017-07-16,28,7,3,2017,2017,Nectar,Nectar,manufacturer,disruptor,120013.0
2017-09-10,36,9,3,2017,2017,Sapira Sleep,Leesa,manufacturer,disruptor,24585.0
2017-07-16,28,7,3,2017,2017,tuft & needle,tuft & needle,manufacturer,disruptor,141187.0
2017-09-10,36,9,3,2017,2017,eight bed,eight bed,manufacturer,disruptor,
2017-09-10,36,9,3,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2017-09-10,36,9,3,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2017-07-16,28,7,3,2017,2017,saatva,saatva,manufacturer,disruptor,144649.0
2017-07-16,28,7,3,2017,2017,leesa,leesa,manufacturer,disruptor,108809.0
2017-07-16,28,7,3,2017,2017,loom & leaf,saatva,manufacturer,disruptor,85251.0
2017-09-24,38,9,3,2017,2017,cocoon,tsi,manufacturer,disruptor,15534.0
2017-07-30,30,7,3,2017,2017,Helix,Helix,manufacturer,disruptor,49957.0
2017-08-06,31,8,3,2017,2017,Nolah,Nolah,manufacturer,disruptor,4466.0
2017-08-06,31,8,3,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,1515.0
2017-08-06,31,8,3,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,1515.0
2017-08-13,32,8,3,2017,2017,purple,purple,manufacturer,disruptor,500218.0
2017-08-13,32,8,3,2017,2017,casper,casper,manufacturer,disruptor,351554.0
2017-08-13,32,8,3,2017,2017,Nectar,Nectar,manufacturer,disruptor,101519.0
2017-08-13,32,8,3,2017,2017,tuft & needle,tuft & needle,manufacturer,disruptor,227020.0
2017-08-13,32,8,3,2017,2017,saatva,saatva,manufacturer,disruptor,161384.0
2017-08-13,32,8,3,2017,2017,leesa,leesa,manufacturer,disruptor,122324.0
2017-09-17,37,9,3,2017,2017,Sapira Sleep,Leesa,manufacturer,disruptor,13537.0
2017-08-13,32,8,3,2017,2017,loom & leaf,saatva,manufacturer,disruptor,86659.0
2017-09-17,37,9,3,2017,2017,eight bed,eight bed,manufacturer,disruptor,
2017-09-17,37,9,3,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2017-09-17,37,9,3,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2017-08-13,32,8,3,2017,2017,Nest Bedding,Nest Bedding,manufacturer,disruptor,29219.0
2017-08-13,32,8,3,2017,2017,Helix,Helix,manufacturer,disruptor,51518.0
2017-10-01,39,9,3,2017,2017,cocoon,tsi,manufacturer,disruptor,15996.0
2017-08-13,32,8,3,2017,2017,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,14404.0
2017-08-13,32,8,3,2017,2017,ghost bed,ghost bed,manufacturer,disruptor,70333.0
2017-08-13,32,8,3,2017,2017,Zen Haven,Saatva,manufacturer,disruptor,22013.0
2017-08-13,32,8,3,2017,2017,cocoon,tsi,manufacturer,disruptor,18677.0
2017-08-13,32,8,3,2017,2017,Wink Beds,Wink Beds,manufacturer,disruptor,3733.0
2017-08-13,32,8,3,2017,2017,Bed In a Box,Bed In a Box,manufacturer,disruptor,20177.0
2017-08-13,32,8,3,2017,2017,Nolah,Nolah,manufacturer,disruptor,6455.0
2017-08-13,32,8,3,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,2347.0
2017-08-13,32,8,3,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,2347.0
2017-08-20,33,8,3,2017,2017,purple,purple,manufacturer,disruptor,517994.0
2017-08-20,33,8,3,2017,2017,casper,casper,manufacturer,disruptor,404994.0
2017-09-24,38,9,3,2017,2017,Sapira Sleep,Leesa,manufacturer,disruptor,7954.0
2017-08-20,33,8,3,2017,2017,Nectar,Nectar,manufacturer,disruptor,118810.0
2017-09-24,38,9,3,2017,2017,eight bed,eight bed,manufacturer,disruptor,
2017-09-24,38,9,3,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2017-09-24,38,9,3,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2017-08-20,33,8,3,2017,2017,tuft & needle,tuft & needle,manufacturer,disruptor,286109.0
2017-10-08,40,10,4,2017,2017,cocoon,tsi,manufacturer,disruptor,10396.0
2017-08-20,33,8,3,2017,2017,saatva,saatva,manufacturer,disruptor,169073.0
2017-08-20,33,8,3,2017,2017,leesa,leesa,manufacturer,disruptor,118654.0
2017-08-20,33,8,3,2017,2017,loom & leaf,saatva,manufacturer,disruptor,78327.0
2017-08-20,33,8,3,2017,2017,Nest Bedding,Nest Bedding,manufacturer,disruptor,34031.0
2017-08-20,33,8,3,2017,2017,Helix,Helix,manufacturer,disruptor,41737.0
2017-08-20,33,8,3,2017,2017,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,10113.0
2017-08-20,33,8,3,2017,2017,ghost bed,ghost bed,manufacturer,disruptor,94106.0
2017-08-20,33,8,3,2017,2017,Zen Haven,Saatva,manufacturer,disruptor,21417.0
2017-08-20,33,8,3,2017,2017,cocoon,tsi,manufacturer,disruptor,21426.0
2017-08-20,33,8,3,2017,2017,Wink Beds,Wink Beds,manufacturer,disruptor,3752.0
2017-10-01,39,9,3,2017,2017,Sapira Sleep,Leesa,manufacturer,disruptor,
2017-08-20,33,8,3,2017,2017,Bed In a Box,Bed In a Box,manufacturer,disruptor,14413.0
2017-10-01,39,9,3,2017,2017,eight bed,eight bed,manufacturer,disruptor,
2017-10-01,39,9,3,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2017-10-01,39,9,3,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2017-10-15,41,10,4,2017,2017,cocoon,tsi,manufacturer,disruptor,12098.0
2017-08-20,33,8,3,2017,2017,Nolah,Nolah,manufacturer,disruptor,4441.0
2017-08-20,33,8,3,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,2423.0
2017-08-20,33,8,3,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,2423.0
2017-08-27,34,8,3,2017,2017,purple,purple,manufacturer,disruptor,701221.0
2017-08-27,34,8,3,2017,2017,casper,casper,manufacturer,disruptor,338967.0
2017-08-27,34,8,3,2017,2017,Nectar,Nectar,manufacturer,disruptor,116392.0
2017-08-27,34,8,3,2017,2017,tuft & needle,tuft & needle,manufacturer,disruptor,174664.0
2017-08-27,34,8,3,2017,2017,saatva,saatva,manufacturer,disruptor,158801.0
2017-08-27,34,8,3,2017,2017,leesa,leesa,manufacturer,disruptor,122358.0
2017-08-27,34,8,3,2017,2017,loom & leaf,saatva,manufacturer,disruptor,77630.0
2017-08-27,34,8,3,2017,2017,Nest Bedding,Nest Bedding,manufacturer,disruptor,28247.0
2017-08-27,34,8,3,2017,2017,Helix,Helix,manufacturer,disruptor,50770.0
2017-08-27,34,8,3,2017,2017,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,10805.0
2017-10-08,40,10,4,2017,2017,Sapira Sleep,Leesa,manufacturer,disruptor,
2017-10-08,40,10,4,2017,2017,eight bed,eight bed,manufacturer,disruptor,
2017-10-08,40,10,4,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2017-10-08,40,10,4,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2017-10-22,42,10,4,2017,2017,cocoon,tsi,manufacturer,disruptor,10899.0
2017-08-27,34,8,3,2017,2017,ghost bed,ghost bed,manufacturer,disruptor,82204.0
2017-08-27,34,8,3,2017,2017,Zen Haven,Saatva,manufacturer,disruptor,21897.0
2017-08-27,34,8,3,2017,2017,cocoon,tsi,manufacturer,disruptor,15825.0
2017-08-27,34,8,3,2017,2017,Wink Beds,Wink Beds,manufacturer,disruptor,2692.0
2017-08-27,34,8,3,2017,2017,Bed In a Box,Bed In a Box,manufacturer,disruptor,14857.0
2017-08-27,34,8,3,2017,2017,Nolah,Nolah,manufacturer,disruptor,6125.0
2017-08-27,34,8,3,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,2408.0
2017-08-27,34,8,3,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,2408.0
2017-09-03,35,9,3,2017,2017,purple,purple,manufacturer,disruptor,560332.0
2017-09-03,35,9,3,2017,2017,casper,casper,manufacturer,disruptor,376883.0
2017-09-03,35,9,3,2017,2017,Nectar,Nectar,manufacturer,disruptor,124489.0
2017-09-03,35,9,3,2017,2017,tuft & needle,tuft & needle,manufacturer,disruptor,180610.0
2017-09-03,35,9,3,2017,2017,saatva,saatva,manufacturer,disruptor,196094.0
2017-09-03,35,9,3,2017,2017,leesa,leesa,manufacturer,disruptor,148461.0
2017-10-15,41,10,4,2017,2017,Sapira Sleep,Leesa,manufacturer,disruptor,
2017-09-03,35,9,3,2017,2017,loom & leaf,saatva,manufacturer,disruptor,96171.0
2017-10-15,41,10,4,2017,2017,eight bed,eight bed,manufacturer,disruptor,
2017-10-15,41,10,4,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2017-10-15,41,10,4,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2017-10-29,43,10,4,2017,2017,cocoon,tsi,manufacturer,disruptor,12304.0
2017-09-03,35,9,3,2017,2017,Nest Bedding,Nest Bedding,manufacturer,disruptor,32018.0
2017-09-03,35,9,3,2017,2017,Helix,Helix,manufacturer,disruptor,40362.0
2017-09-03,35,9,3,2017,2017,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,12288.0
2017-09-03,35,9,3,2017,2017,ghost bed,ghost bed,manufacturer,disruptor,99468.0
2017-09-03,35,9,3,2017,2017,Zen Haven,Saatva,manufacturer,disruptor,25124.0
2017-09-03,35,9,3,2017,2017,cocoon,tsi,manufacturer,disruptor,19855.0
2017-09-03,35,9,3,2017,2017,Wink Beds,Wink Beds,manufacturer,disruptor,2710.0
2017-09-03,35,9,3,2017,2017,Bed In a Box,Bed In a Box,manufacturer,disruptor,18492.0
2017-09-03,35,9,3,2017,2017,Nolah,Nolah,manufacturer,disruptor,8639.0
2017-09-03,35,9,3,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,2966.0
2017-09-03,35,9,3,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,2966.0
2017-09-10,36,9,3,2017,2017,purple,purple,manufacturer,disruptor,620012.0
2017-09-10,36,9,3,2017,2017,casper,casper,manufacturer,disruptor,347914.0
2017-10-22,42,10,4,2017,2017,Sapira Sleep,Leesa,manufacturer,disruptor,
2017-09-10,36,9,3,2017,2017,Nectar,Nectar,manufacturer,disruptor,128660.0
2017-10-22,42,10,4,2017,2017,eight bed,eight bed,manufacturer,disruptor,
2017-11-05,44,11,4,2017,2017,cocoon,tsi,manufacturer,disruptor,12692.0
2017-10-22,42,10,4,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2017-10-22,42,10,4,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2017-09-10,36,9,3,2017,2017,tuft & needle,tuft & needle,manufacturer,disruptor,159015.0
2017-09-10,36,9,3,2017,2017,saatva,saatva,manufacturer,disruptor,207834.0
2017-09-10,36,9,3,2017,2017,leesa,leesa,manufacturer,disruptor,148846.0
2017-09-10,36,9,3,2017,2017,loom & leaf,saatva,manufacturer,disruptor,85536.0
2017-09-10,36,9,3,2017,2017,Nest Bedding,Nest Bedding,manufacturer,disruptor,33969.0
2017-09-10,36,9,3,2017,2017,Helix,Helix,manufacturer,disruptor,51455.0
2017-09-10,36,9,3,2017,2017,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,9451.0
2017-09-10,36,9,3,2017,2017,ghost bed,ghost bed,manufacturer,disruptor,120519.0
2017-09-10,36,9,3,2017,2017,Zen Haven,Saatva,manufacturer,disruptor,24820.0
2017-09-10,36,9,3,2017,2017,cocoon,tsi,manufacturer,disruptor,38501.0
2017-09-10,36,9,3,2017,2017,Wink Beds,Wink Beds,manufacturer,disruptor,5048.0
2017-09-10,36,9,3,2017,2017,Bed In a Box,Bed In a Box,manufacturer,disruptor,16742.0
2017-10-29,43,10,4,2017,2017,Sapira Sleep,Leesa,manufacturer,disruptor,
2017-09-10,36,9,3,2017,2017,Nolah,Nolah,manufacturer,disruptor,8344.0
2017-11-12,45,11,4,2017,2017,cocoon,tsi,manufacturer,disruptor,13764.0
2017-10-29,43,10,4,2017,2017,eight bed,eight bed,manufacturer,disruptor,
2017-10-29,43,10,4,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2017-10-29,43,10,4,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2017-09-10,36,9,3,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,1328.0
2017-09-10,36,9,3,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,1328.0
2017-09-17,37,9,3,2017,2017,Nectar,Nectar,manufacturer,disruptor,163899.0
2017-09-17,37,9,3,2017,2017,tuft & needle,tuft & needle,manufacturer,disruptor,109272.0
2017-09-17,37,9,3,2017,2017,saatva,saatva,manufacturer,disruptor,164870.0
2017-09-17,37,9,3,2017,2017,leesa,leesa,manufacturer,disruptor,114019.0
2017-09-17,37,9,3,2017,2017,loom & leaf,saatva,manufacturer,disruptor,72797.0
2017-09-17,37,9,3,2017,2017,Nest Bedding,Nest Bedding,manufacturer,disruptor,33998.0
2017-09-17,37,9,3,2017,2017,Helix,Helix,manufacturer,disruptor,39732.0
2017-09-17,37,9,3,2017,2017,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,9793.0
2017-09-17,37,9,3,2017,2017,ghost bed,ghost bed,manufacturer,disruptor,106396.0
2017-09-17,37,9,3,2017,2017,Zen Haven,Saatva,manufacturer,disruptor,21498.0
2017-11-05,44,11,4,2017,2017,Sapira Sleep,Leesa,manufacturer,disruptor,
2017-11-19,46,11,4,2017,2017,cocoon,tsi,manufacturer,disruptor,11619.0
2017-11-05,44,11,4,2017,2017,eight bed,eight bed,manufacturer,disruptor,
2017-11-05,44,11,4,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2017-11-05,44,11,4,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2017-09-17,37,9,3,2017,2017,cocoon,tsi,manufacturer,disruptor,15889.0
2017-09-17,37,9,3,2017,2017,Wink Beds,Wink Beds,manufacturer,disruptor,4070.0
2017-09-17,37,9,3,2017,2017,Bed In a Box,Bed In a Box,manufacturer,disruptor,12530.0
2017-09-17,37,9,3,2017,2017,Nolah,Nolah,manufacturer,disruptor,8440.0
2017-09-17,37,9,3,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,4544.0
2017-09-17,37,9,3,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,4544.0
2017-09-24,38,9,3,2017,2017,purple,purple,manufacturer,disruptor,381221.0
2017-09-24,38,9,3,2017,2017,casper,casper,manufacturer,disruptor,266194.0
2017-09-24,38,9,3,2017,2017,Nectar,Nectar,manufacturer,disruptor,150441.0
2017-09-24,38,9,3,2017,2017,tuft & needle,tuft & needle,manufacturer,disruptor,113908.0
2017-09-24,38,9,3,2017,2017,saatva,saatva,manufacturer,disruptor,186219.0
2017-09-24,38,9,3,2017,2017,leesa,leesa,manufacturer,disruptor,118767.0
2017-09-24,38,9,3,2017,2017,loom & leaf,saatva,manufacturer,disruptor,69414.0
2017-09-24,38,9,3,2017,2017,Nest Bedding,Nest Bedding,manufacturer,disruptor,29006.0
2017-11-26,47,11,4,2017,2017,cocoon,tsi,manufacturer,disruptor,19568.0
2017-11-12,45,11,4,2017,2017,Sapira Sleep,Leesa,manufacturer,disruptor,
2017-09-24,38,9,3,2017,2017,Helix,Helix,manufacturer,disruptor,33964.0
2017-11-12,45,11,4,2017,2017,eight bed,eight bed,manufacturer,disruptor,
2017-11-12,45,11,4,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2017-11-12,45,11,4,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2017-09-24,38,9,3,2017,2017,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,12279.0
2017-09-24,38,9,3,2017,2017,ghost bed,ghost bed,manufacturer,disruptor,88198.0
2017-09-24,38,9,3,2017,2017,Zen Haven,Saatva,manufacturer,disruptor,25382.0
2017-09-24,38,9,3,2017,2017,cocoon,tsi,manufacturer,disruptor,15534.0
2017-09-24,38,9,3,2017,2017,Wink Beds,Wink Beds,manufacturer,disruptor,1867.0
2017-09-24,38,9,3,2017,2017,Bed In a Box,Bed In a Box,manufacturer,disruptor,16693.0
2017-09-24,38,9,3,2017,2017,Nolah,Nolah,manufacturer,disruptor,11723.0
2017-09-24,38,9,3,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,1128.0
2017-09-24,38,9,3,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,1128.0
2017-10-01,39,9,3,2017,2017,purple,purple,manufacturer,disruptor,380174.0
2017-10-01,39,9,3,2017,2017,Nectar,Nectar,manufacturer,disruptor,175731.0
2017-10-01,39,9,3,2017,2017,tuft & needle,tuft & needle,manufacturer,disruptor,112837.0
2017-10-01,39,9,3,2017,2017,saatva,saatva,manufacturer,disruptor,151631.0
2017-12-03,48,12,4,2017,2017,cocoon,tsi,manufacturer,disruptor,14445.0
2017-10-01,39,9,3,2017,2017,leesa,leesa,manufacturer,disruptor,121529.0
2017-11-19,46,11,4,2017,2017,Sapira Sleep,Leesa,manufacturer,disruptor,
2017-10-01,39,9,3,2017,2017,loom & leaf,saatva,manufacturer,disruptor,83744.0
2017-11-19,46,11,4,2017,2017,eight bed,eight bed,manufacturer,disruptor,
2017-11-19,46,11,4,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2017-11-19,46,11,4,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2017-10-01,39,9,3,2017,2017,Nest Bedding,Nest Bedding,manufacturer,disruptor,30720.0
